,id,year,month,lat,lon,country,land_use_type,crop_primary,crop_secondary,water,intensity,source_type,source_class,source_description,use_validation
13836,45258,2016,3,-12.05964293,-49.25784909,Brazil,1,0,0,2,0,derived,,"ANA e Embrapa Milho e Sorgo_ 2016. Levantamento da Agricultura Irrigada por Pivos Centrais no Brasil - ano 2014"". Disponivel em: <http://www.ana.gov.br/metadados/> e <http://www.snirh.gov.br/>""",False
13837,45257,2016,3,-12.04413357,-49.24447078,Brazil,1,0,0,2,0,derived,,"ANA e Embrapa Milho e Sorgo_ 2016. Levantamento da Agricultura Irrigada por Pivos Centrais no Brasil - ano 2014"". Disponivel em: <http://www.ana.gov.br/metadados/> e <http://www.snirh.gov.br/>""",False
13838,45256,2016,3,-12.04507631,-49.25662004,Brazil,1,0,0,2,0,derived,,"ANA e Embrapa Milho e Sorgo_ 2016. Levantamento da Agricultura Irrigada por Pivos Centrais no Brasil - ano 2014"". Disponivel em: <http://www.ana.gov.br/metadados/> e <http://www.snirh.gov.br/>""",False
13839,45255,2016,3,-11.89149738,-49.1399875,Brazil,1,0,0,2,0,derived,,"ANA e Embrapa Milho e Sorgo_ 2016. Levantamento da Agricultura Irrigada por Pivos Centrais no Brasil - ano 2014"". Disponivel em: <http://www.ana.gov.br/metadados/> e <http://www.snirh.gov.br/>""",False
13840,45254,2016,3,-11.90610304,-48.90872535,Brazil,1,0,0,2,0,derived,,"ANA e Embrapa Milho e Sorgo_ 2016. Levantamento da Agricultura Irrigada por Pivos Centrais no Brasil - ano 2014"". Disponivel em: <http://www.ana.gov.br/metadados/> e <http://www.snirh.gov.br/>""",False
13841,45253,2016,3,-11.83961773,-48.91927888,Brazil,1,0,0,2,0,derived,,"ANA e Embrapa Milho e Sorgo_ 2016. Levantamento da Agricultura Irrigada por Pivos Centrais no Brasil - ano 2014"". Disponivel em: <http://www.ana.gov.br/metadados/> e <http://www.snirh.gov.br/>""",False
13842,45252,2016,3,-10.98643284,-48.50915982,Brazil,1,0,0,2,0,derived,,"ANA e Embrapa Milho e Sorgo_ 2016. Levantamento da Agricultura Irrigada por Pivos Centrais no Brasil - ano 2014"". Disponivel em: <http://www.ana.gov.br/metadados/> e <http://www.snirh.gov.br/>""",False
13843,45251,2016,3,-10.85799169,-48.67385849,Brazil,1,0,0,2,0,derived,,"ANA e Embrapa Milho e Sorgo_ 2016. Levantamento da Agricultura Irrigada por Pivos Centrais no Brasil - ano 2014"". Disponivel em: <http://www.ana.gov.br/metadados/> e <http://www.snirh.gov.br/>""",False
13844,45249,2016,3,-11.87621148,-46.00676916,Brazil,1,0,0,2,0,derived,,"ANA e Embrapa Milho e Sorgo_ 2016. Levantamento da Agricultura Irrigada por Pivos Centrais no Brasil - ano 2014"". Disponivel em: <http://www.ana.gov.br/metadados/> e <http://www.snirh.gov.br/>""",False
13845,45248,2016,3,-11.86672854,-45.999122,Brazil,1,0,0,2,0,derived,,"ANA e Embrapa Milho e Sorgo_ 2016. Levantamento da Agricultura Irrigada por Pivos Centrais no Brasil - ano 2014"". Disponivel em: <http://www.ana.gov.br/metadados/> e <http://www.snirh.gov.br/>""",False
13846,45245,2016,3,-11.85080242,-45.91978093,Brazil,1,0,0,2,0,derived,,"ANA e Embrapa Milho e Sorgo_ 2016. Levantamento da Agricultura Irrigada por Pivos Centrais no Brasil - ano 2014"". Disponivel em: <http://www.ana.gov.br/metadados/> e <http://www.snirh.gov.br/>""",False
13847,45243,2016,3,-11.83523557,-45.90840837,Brazil,1,0,0,2,0,derived,,"ANA e Embrapa Milho e Sorgo_ 2016. Levantamento da Agricultura Irrigada por Pivos Centrais no Brasil - ano 2014"". Disponivel em: <http://www.ana.gov.br/metadados/> e <http://www.snirh.gov.br/>""",False
13848,45241,2016,3,-11.83234738,-45.94432903,Brazil,1,0,0,2,0,derived,,"ANA e Embrapa Milho e Sorgo_ 2016. Levantamento da Agricultura Irrigada por Pivos Centrais no Brasil - ano 2014"". Disponivel em: <http://www.ana.gov.br/metadados/> e <http://www.snirh.gov.br/>""",False
13849,45240,2016,3,-11.81865908,-45.96286263,Brazil,1,0,0,2,0,derived,,"ANA e Embrapa Milho e Sorgo_ 2016. Levantamento da Agricultura Irrigada por Pivos Centrais no Brasil - ano 2014"". Disponivel em: <http://www.ana.gov.br/metadados/> e <http://www.snirh.gov.br/>""",False
13850,45239,2016,3,-11.8111295,-45.97179903,Brazil,1,0,0,2,0,derived,,"ANA e Embrapa Milho e Sorgo_ 2016. Levantamento da Agricultura Irrigada por Pivos Centrais no Brasil - ano 2014"". Disponivel em: <http://www.ana.gov.br/metadados/> e <http://www.snirh.gov.br/>""",False
13851,45237,2016,3,-11.79082291,-45.9779194,Brazil,1,0,0,2,0,derived,,"ANA e Embrapa Milho e Sorgo_ 2016. Levantamento da Agricultura Irrigada por Pivos Centrais no Brasil - ano 2014"". Disponivel em: <http://www.ana.gov.br/metadados/> e <http://www.snirh.gov.br/>""",False
13852,45236,2016,3,-11.78304008,-45.98655239,Brazil,1,0,0,2,0,derived,,"ANA e Embrapa Milho e Sorgo_ 2016. Levantamento da Agricultura Irrigada por Pivos Centrais no Brasil - ano 2014"". Disponivel em: <http://www.ana.gov.br/metadados/> e <http://www.snirh.gov.br/>""",False
13853,45235,2016,3,-11.81085062,-46.04709691,Brazil,1,0,0,2,0,derived,,"ANA e Embrapa Milho e Sorgo_ 2016. Levantamento da Agricultura Irrigada por Pivos Centrais no Brasil - ano 2014"". Disponivel em: <http://www.ana.gov.br/metadados/> e <http://www.snirh.gov.br/>""",False
13854,45234,2016,3,-11.79917565,-46.03748129,Brazil,1,0,0,2,0,derived,,"ANA e Embrapa Milho e Sorgo_ 2016. Levantamento da Agricultura Irrigada por Pivos Centrais no Brasil - ano 2014"". Disponivel em: <http://www.ana.gov.br/metadados/> e <http://www.snirh.gov.br/>""",False
13855,45233,2016,3,-11.59243552,-46.04909016,Brazil,1,0,0,2,0,derived,,"ANA e Embrapa Milho e Sorgo_ 2016. Levantamento da Agricultura Irrigada por Pivos Centrais no Brasil - ano 2014"". Disponivel em: <http://www.ana.gov.br/metadados/> e <http://www.snirh.gov.br/>""",False
13856,45232,2016,3,-11.60100031,-46.04214952,Brazil,1,0,0,2,0,derived,,"ANA e Embrapa Milho e Sorgo_ 2016. Levantamento da Agricultura Irrigada por Pivos Centrais no Brasil - ano 2014"". Disponivel em: <http://www.ana.gov.br/metadados/> e <http://www.snirh.gov.br/>""",False
13857,45231,2016,3,-11.76856506,-46.04743104,Brazil,1,0,0,2,0,derived,,"ANA e Embrapa Milho e Sorgo_ 2016. Levantamento da Agricultura Irrigada por Pivos Centrais no Brasil - ano 2014"". Disponivel em: <http://www.ana.gov.br/metadados/> e <http://www.snirh.gov.br/>""",False
13858,45230,2016,3,-11.73045173,-45.77156387,Brazil,1,0,0,2,0,derived,,"ANA e Embrapa Milho e Sorgo_ 2016. Levantamento da Agricultura Irrigada por Pivos Centrais no Brasil - ano 2014"". Disponivel em: <http://www.ana.gov.br/metadados/> e <http://www.snirh.gov.br/>""",False
13859,45229,2016,3,-11.68036089,-45.76496796,Brazil,1,0,0,2,0,derived,,"ANA e Embrapa Milho e Sorgo_ 2016. Levantamento da Agricultura Irrigada por Pivos Centrais no Brasil - ano 2014"". Disponivel em: <http://www.ana.gov.br/metadados/> e <http://www.snirh.gov.br/>""",False
13860,45227,2016,3,-11.67186307,-45.7829115,Brazil,1,0,0,2,0,derived,,"ANA e Embrapa Milho e Sorgo_ 2016. Levantamento da Agricultura Irrigada por Pivos Centrais no Brasil - ano 2014"". Disponivel em: <http://www.ana.gov.br/metadados/> e <http://www.snirh.gov.br/>""",False
13861,45226,2016,3,-11.6629594,-45.8170527,Brazil,1,0,0,2,0,derived,,"ANA e Embrapa Milho e Sorgo_ 2016. Levantamento da Agricultura Irrigada por Pivos Centrais no Brasil - ano 2014"". Disponivel em: <http://www.ana.gov.br/metadados/> e <http://www.snirh.gov.br/>""",False
13862,45225,2016,3,-11.65206459,-45.81385807,Brazil,1,0,0,2,0,derived,,"ANA e Embrapa Milho e Sorgo_ 2016. Levantamento da Agricultura Irrigada por Pivos Centrais no Brasil - ano 2014"". Disponivel em: <http://www.ana.gov.br/metadados/> e <http://www.snirh.gov.br/>""",False
13863,45224,2016,3,-11.65337555,-45.77651345,Brazil,1,0,0,2,0,derived,,"ANA e Embrapa Milho e Sorgo_ 2016. Levantamento da Agricultura Irrigada por Pivos Centrais no Brasil - ano 2014"". Disponivel em: <http://www.ana.gov.br/metadados/> e <http://www.snirh.gov.br/>""",False
13864,45222,2016,3,-11.63507948,-45.77022995,Brazil,1,0,0,2,0,derived,,"ANA e Embrapa Milho e Sorgo_ 2016. Levantamento da Agricultura Irrigada por Pivos Centrais no Brasil - ano 2014"". Disponivel em: <http://www.ana.gov.br/metadados/> e <http://www.snirh.gov.br/>""",False
13865,45220,2016,3,-11.4705016,-45.674558600000005,Brazil,1,0,0,2,0,derived,,"ANA e Embrapa Milho e Sorgo_ 2016. Levantamento da Agricultura Irrigada por Pivos Centrais no Brasil - ano 2014"". Disponivel em: <http://www.ana.gov.br/metadados/> e <http://www.snirh.gov.br/>""",False
13866,45219,2016,3,-11.480444699999998,-45.65888578,Brazil,1,0,0,2,0,derived,,"ANA e Embrapa Milho e Sorgo_ 2016. Levantamento da Agricultura Irrigada por Pivos Centrais no Brasil - ano 2014"". Disponivel em: <http://www.ana.gov.br/metadados/> e <http://www.snirh.gov.br/>""",False
13867,45216,2016,3,-11.62521779,-45.74619483,Brazil,1,0,0,2,0,derived,,"ANA e Embrapa Milho e Sorgo_ 2016. Levantamento da Agricultura Irrigada por Pivos Centrais no Brasil - ano 2014"". Disponivel em: <http://www.ana.gov.br/metadados/> e <http://www.snirh.gov.br/>""",False
13868,45215,2016,3,-11.67997412,-45.72383182,Brazil,1,0,0,2,0,derived,,"ANA e Embrapa Milho e Sorgo_ 2016. Levantamento da Agricultura Irrigada por Pivos Centrais no Brasil - ano 2014"". Disponivel em: <http://www.ana.gov.br/metadados/> e <http://www.snirh.gov.br/>""",False
13869,45213,2016,3,-11.7055262,-45.71173174,Brazil,1,0,0,2,0,derived,,"ANA e Embrapa Milho e Sorgo_ 2016. Levantamento da Agricultura Irrigada por Pivos Centrais no Brasil - ano 2014"". Disponivel em: <http://www.ana.gov.br/metadados/> e <http://www.snirh.gov.br/>""",False
13870,45212,2016,3,-11.68685462,-45.70533276,Brazil,1,0,0,2,0,derived,,"ANA e Embrapa Milho e Sorgo_ 2016. Levantamento da Agricultura Irrigada por Pivos Centrais no Brasil - ano 2014"". Disponivel em: <http://www.ana.gov.br/metadados/> e <http://www.snirh.gov.br/>""",False
13871,45211,2016,3,-11.70394048,-45.67003782,Brazil,1,0,0,2,0,derived,,"ANA e Embrapa Milho e Sorgo_ 2016. Levantamento da Agricultura Irrigada por Pivos Centrais no Brasil - ano 2014"". Disponivel em: <http://www.ana.gov.br/metadados/> e <http://www.snirh.gov.br/>""",False
13872,45210,2016,3,-11.70939596,-45.60013641,Brazil,1,0,0,2,0,derived,,"ANA e Embrapa Milho e Sorgo_ 2016. Levantamento da Agricultura Irrigada por Pivos Centrais no Brasil - ano 2014"". Disponivel em: <http://www.ana.gov.br/metadados/> e <http://www.snirh.gov.br/>""",False
13873,45205,2016,3,-11.76624218,-45.63036387,Brazil,1,0,0,2,0,derived,,"ANA e Embrapa Milho e Sorgo_ 2016. Levantamento da Agricultura Irrigada por Pivos Centrais no Brasil - ano 2014"". Disponivel em: <http://www.ana.gov.br/metadados/> e <http://www.snirh.gov.br/>""",False
13874,45204,2016,3,-11.74073427,-45.60385356,Brazil,1,0,0,2,0,derived,,"ANA e Embrapa Milho e Sorgo_ 2016. Levantamento da Agricultura Irrigada por Pivos Centrais no Brasil - ano 2014"". Disponivel em: <http://www.ana.gov.br/metadados/> e <http://www.snirh.gov.br/>""",False
13875,45201,2016,3,-11.77742134,-45.62933771,Brazil,1,0,0,2,0,derived,,"ANA e Embrapa Milho e Sorgo_ 2016. Levantamento da Agricultura Irrigada por Pivos Centrais no Brasil - ano 2014"". Disponivel em: <http://www.ana.gov.br/metadados/> e <http://www.snirh.gov.br/>""",False
13876,45196,2016,3,-11.80050985,-45.66514285,Brazil,1,0,0,2,0,derived,,"ANA e Embrapa Milho e Sorgo_ 2016. Levantamento da Agricultura Irrigada por Pivos Centrais no Brasil - ano 2014"". Disponivel em: <http://www.ana.gov.br/metadados/> e <http://www.snirh.gov.br/>""",False
13877,45195,2016,3,-11.80205506,-45.65351889,Brazil,1,0,0,2,0,derived,,"ANA e Embrapa Milho e Sorgo_ 2016. Levantamento da Agricultura Irrigada por Pivos Centrais no Brasil - ano 2014"". Disponivel em: <http://www.ana.gov.br/metadados/> e <http://www.snirh.gov.br/>""",False
13878,45194,2016,3,-11.78372772,-45.65100015,Brazil,1,0,0,2,0,derived,,"ANA e Embrapa Milho e Sorgo_ 2016. Levantamento da Agricultura Irrigada por Pivos Centrais no Brasil - ano 2014"". Disponivel em: <http://www.ana.gov.br/metadados/> e <http://www.snirh.gov.br/>""",False
13879,45193,2016,3,-11.85449131,-45.72264379,Brazil,1,0,0,2,0,derived,,"ANA e Embrapa Milho e Sorgo_ 2016. Levantamento da Agricultura Irrigada por Pivos Centrais no Brasil - ano 2014"". Disponivel em: <http://www.ana.gov.br/metadados/> e <http://www.snirh.gov.br/>""",False
13880,45191,2016,3,-11.86227638,-45.73642192,Brazil,1,0,0,2,0,derived,,"ANA e Embrapa Milho e Sorgo_ 2016. Levantamento da Agricultura Irrigada por Pivos Centrais no Brasil - ano 2014"". Disponivel em: <http://www.ana.gov.br/metadados/> e <http://www.snirh.gov.br/>""",False
13881,45190,2016,3,-11.85488915,-45.74837233,Brazil,1,0,0,2,0,derived,,"ANA e Embrapa Milho e Sorgo_ 2016. Levantamento da Agricultura Irrigada por Pivos Centrais no Brasil - ano 2014"". Disponivel em: <http://www.ana.gov.br/metadados/> e <http://www.snirh.gov.br/>""",False
13882,45188,2016,3,-11.77961446,-45.69342893,Brazil,1,0,0,2,0,derived,,"ANA e Embrapa Milho e Sorgo_ 2016. Levantamento da Agricultura Irrigada por Pivos Centrais no Brasil - ano 2014"". Disponivel em: <http://www.ana.gov.br/metadados/> e <http://www.snirh.gov.br/>""",False
13883,45187,2016,3,-11.75600359,-45.70568593,Brazil,1,0,0,2,0,derived,,"ANA e Embrapa Milho e Sorgo_ 2016. Levantamento da Agricultura Irrigada por Pivos Centrais no Brasil - ano 2014"". Disponivel em: <http://www.ana.gov.br/metadados/> e <http://www.snirh.gov.br/>""",False
13884,45186,2016,3,-11.72231785,-45.67653063,Brazil,1,0,0,2,0,derived,,"ANA e Embrapa Milho e Sorgo_ 2016. Levantamento da Agricultura Irrigada por Pivos Centrais no Brasil - ano 2014"". Disponivel em: <http://www.ana.gov.br/metadados/> e <http://www.snirh.gov.br/>""",False
13885,45185,2016,3,-11.73714342,-45.76274987,Brazil,1,0,0,2,0,derived,,"ANA e Embrapa Milho e Sorgo_ 2016. Levantamento da Agricultura Irrigada por Pivos Centrais no Brasil - ano 2014"". Disponivel em: <http://www.ana.gov.br/metadados/> e <http://www.snirh.gov.br/>""",False
13886,45182,2016,3,-11.75234911,-45.77635247,Brazil,1,0,0,2,0,derived,,"ANA e Embrapa Milho e Sorgo_ 2016. Levantamento da Agricultura Irrigada por Pivos Centrais no Brasil - ano 2014"". Disponivel em: <http://www.ana.gov.br/metadados/> e <http://www.snirh.gov.br/>""",False
13887,45181,2016,3,-11.76645333,-45.79026314,Brazil,1,0,0,2,0,derived,,"ANA e Embrapa Milho e Sorgo_ 2016. Levantamento da Agricultura Irrigada por Pivos Centrais no Brasil - ano 2014"". Disponivel em: <http://www.ana.gov.br/metadados/> e <http://www.snirh.gov.br/>""",False
13888,45180,2016,3,-11.74903921,-45.76506183,Brazil,1,0,0,2,0,derived,,"ANA e Embrapa Milho e Sorgo_ 2016. Levantamento da Agricultura Irrigada por Pivos Centrais no Brasil - ano 2014"". Disponivel em: <http://www.ana.gov.br/metadados/> e <http://www.snirh.gov.br/>""",False
13889,45179,2016,3,-11.77142477,-45.77046659,Brazil,1,0,0,2,0,derived,,"ANA e Embrapa Milho e Sorgo_ 2016. Levantamento da Agricultura Irrigada por Pivos Centrais no Brasil - ano 2014"". Disponivel em: <http://www.ana.gov.br/metadados/> e <http://www.snirh.gov.br/>""",False
13890,45178,2016,3,-11.78266991,-45.77312376,Brazil,1,0,0,2,0,derived,,"ANA e Embrapa Milho e Sorgo_ 2016. Levantamento da Agricultura Irrigada por Pivos Centrais no Brasil - ano 2014"". Disponivel em: <http://www.ana.gov.br/metadados/> e <http://www.snirh.gov.br/>""",False
13891,45176,2016,3,-11.77485444,-45.78164219,Brazil,1,0,0,2,0,derived,,"ANA e Embrapa Milho e Sorgo_ 2016. Levantamento da Agricultura Irrigada por Pivos Centrais no Brasil - ano 2014"". Disponivel em: <http://www.ana.gov.br/metadados/> e <http://www.snirh.gov.br/>""",False
13892,45175,2016,3,-11.77758204,-45.79341032,Brazil,1,0,0,2,0,derived,,"ANA e Embrapa Milho e Sorgo_ 2016. Levantamento da Agricultura Irrigada por Pivos Centrais no Brasil - ano 2014"". Disponivel em: <http://www.ana.gov.br/metadados/> e <http://www.snirh.gov.br/>""",False
13893,45174,2016,3,-11.76949982,-45.801219399999994,Brazil,1,0,0,2,0,derived,,"ANA e Embrapa Milho e Sorgo_ 2016. Levantamento da Agricultura Irrigada por Pivos Centrais no Brasil - ano 2014"". Disponivel em: <http://www.ana.gov.br/metadados/> e <http://www.snirh.gov.br/>""",False
13894,45170,2016,3,-11.85828395,-45.78153645,Brazil,1,0,0,2,0,derived,,"ANA e Embrapa Milho e Sorgo_ 2016. Levantamento da Agricultura Irrigada por Pivos Centrais no Brasil - ano 2014"". Disponivel em: <http://www.ana.gov.br/metadados/> e <http://www.snirh.gov.br/>""",False
13895,45169,2016,3,-11.86400013,-45.76164065,Brazil,1,0,0,2,0,derived,,"ANA e Embrapa Milho e Sorgo_ 2016. Levantamento da Agricultura Irrigada por Pivos Centrais no Brasil - ano 2014"". Disponivel em: <http://www.ana.gov.br/metadados/> e <http://www.snirh.gov.br/>""",False
13896,45167,2016,3,-11.97529809,-45.75154917,Brazil,1,0,0,2,0,derived,,"ANA e Embrapa Milho e Sorgo_ 2016. Levantamento da Agricultura Irrigada por Pivos Centrais no Brasil - ano 2014"". Disponivel em: <http://www.ana.gov.br/metadados/> e <http://www.snirh.gov.br/>""",False
13897,45164,2016,3,-11.96649548,-45.73178193,Brazil,1,0,0,2,0,derived,,"ANA e Embrapa Milho e Sorgo_ 2016. Levantamento da Agricultura Irrigada por Pivos Centrais no Brasil - ano 2014"". Disponivel em: <http://www.ana.gov.br/metadados/> e <http://www.snirh.gov.br/>""",False
13898,45163,2016,3,-11.94995554,-45.69931801,Brazil,1,0,0,2,0,derived,,"ANA e Embrapa Milho e Sorgo_ 2016. Levantamento da Agricultura Irrigada por Pivos Centrais no Brasil - ano 2014"". Disponivel em: <http://www.ana.gov.br/metadados/> e <http://www.snirh.gov.br/>""",False
13899,45161,2016,3,-11.92287586,-45.6945605,Brazil,1,0,0,2,0,derived,,"ANA e Embrapa Milho e Sorgo_ 2016. Levantamento da Agricultura Irrigada por Pivos Centrais no Brasil - ano 2014"". Disponivel em: <http://www.ana.gov.br/metadados/> e <http://www.snirh.gov.br/>""",False
13900,45160,2016,3,-11.9341446,-45.74312871,Brazil,1,0,0,2,0,derived,,"ANA e Embrapa Milho e Sorgo_ 2016. Levantamento da Agricultura Irrigada por Pivos Centrais no Brasil - ano 2014"". Disponivel em: <http://www.ana.gov.br/metadados/> e <http://www.snirh.gov.br/>""",False
13901,45159,2016,3,-11.92760866,-45.73347806,Brazil,1,0,0,2,0,derived,,"ANA e Embrapa Milho e Sorgo_ 2016. Levantamento da Agricultura Irrigada por Pivos Centrais no Brasil - ano 2014"". Disponivel em: <http://www.ana.gov.br/metadados/> e <http://www.snirh.gov.br/>""",False
13902,45158,2016,3,-11.91955218,-45.72410003,Brazil,1,0,0,2,0,derived,,"ANA e Embrapa Milho e Sorgo_ 2016. Levantamento da Agricultura Irrigada por Pivos Centrais no Brasil - ano 2014"". Disponivel em: <http://www.ana.gov.br/metadados/> e <http://www.snirh.gov.br/>""",False
13903,45156,2016,3,-11.89911394,-45.72137835,Brazil,1,0,0,2,0,derived,,"ANA e Embrapa Milho e Sorgo_ 2016. Levantamento da Agricultura Irrigada por Pivos Centrais no Brasil - ano 2014"". Disponivel em: <http://www.ana.gov.br/metadados/> e <http://www.snirh.gov.br/>""",False
13904,45155,2016,3,-11.86492296,-45.72517543,Brazil,1,0,0,2,0,derived,,"ANA e Embrapa Milho e Sorgo_ 2016. Levantamento da Agricultura Irrigada por Pivos Centrais no Brasil - ano 2014"". Disponivel em: <http://www.ana.gov.br/metadados/> e <http://www.snirh.gov.br/>""",False
13905,45153,2016,3,-11.88285068,-45.68515089,Brazil,1,0,0,2,0,derived,,"ANA e Embrapa Milho e Sorgo_ 2016. Levantamento da Agricultura Irrigada por Pivos Centrais no Brasil - ano 2014"". Disponivel em: <http://www.ana.gov.br/metadados/> e <http://www.snirh.gov.br/>""",False
13906,45152,2016,3,-11.88547514,-45.67450637,Brazil,1,0,0,2,0,derived,,"ANA e Embrapa Milho e Sorgo_ 2016. Levantamento da Agricultura Irrigada por Pivos Centrais no Brasil - ano 2014"". Disponivel em: <http://www.ana.gov.br/metadados/> e <http://www.snirh.gov.br/>""",False
13907,45151,2016,3,-11.911518199999998,-45.69276902,Brazil,1,0,0,2,0,derived,,"ANA e Embrapa Milho e Sorgo_ 2016. Levantamento da Agricultura Irrigada por Pivos Centrais no Brasil - ano 2014"". Disponivel em: <http://www.ana.gov.br/metadados/> e <http://www.snirh.gov.br/>""",False
13908,45150,2016,3,-11.91821401,-45.68373464,Brazil,1,0,0,2,0,derived,,"ANA e Embrapa Milho e Sorgo_ 2016. Levantamento da Agricultura Irrigada por Pivos Centrais no Brasil - ano 2014"". Disponivel em: <http://www.ana.gov.br/metadados/> e <http://www.snirh.gov.br/>""",False
13909,45149,2016,3,-11.90497651,-45.662984,Brazil,1,0,0,2,0,derived,,"ANA e Embrapa Milho e Sorgo_ 2016. Levantamento da Agricultura Irrigada por Pivos Centrais no Brasil - ano 2014"". Disponivel em: <http://www.ana.gov.br/metadados/> e <http://www.snirh.gov.br/>""",False
13910,45144,2016,3,-11.86787357,-45.65430543,Brazil,1,0,0,2,0,derived,,"ANA e Embrapa Milho e Sorgo_ 2016. Levantamento da Agricultura Irrigada por Pivos Centrais no Brasil - ano 2014"". Disponivel em: <http://www.ana.gov.br/metadados/> e <http://www.snirh.gov.br/>""",False
13911,45142,2016,3,-11.83964522,-45.59708070000001,Brazil,1,0,0,2,0,derived,,"ANA e Embrapa Milho e Sorgo_ 2016. Levantamento da Agricultura Irrigada por Pivos Centrais no Brasil - ano 2014"". Disponivel em: <http://www.ana.gov.br/metadados/> e <http://www.snirh.gov.br/>""",False
13912,45141,2016,3,-11.87265935,-45.60110079,Brazil,1,0,0,2,0,derived,,"ANA e Embrapa Milho e Sorgo_ 2016. Levantamento da Agricultura Irrigada por Pivos Centrais no Brasil - ano 2014"". Disponivel em: <http://www.ana.gov.br/metadados/> e <http://www.snirh.gov.br/>""",False
13913,45138,2016,3,-11.91912349,-45.61080142,Brazil,1,0,0,2,0,derived,,"ANA e Embrapa Milho e Sorgo_ 2016. Levantamento da Agricultura Irrigada por Pivos Centrais no Brasil - ano 2014"". Disponivel em: <http://www.ana.gov.br/metadados/> e <http://www.snirh.gov.br/>""",False
13914,45137,2016,3,-11.92423062,-45.60890225,Brazil,1,0,0,2,0,derived,,"ANA e Embrapa Milho e Sorgo_ 2016. Levantamento da Agricultura Irrigada por Pivos Centrais no Brasil - ano 2014"". Disponivel em: <http://www.ana.gov.br/metadados/> e <http://www.snirh.gov.br/>""",False
13915,45136,2016,3,-11.93497185,-45.60596745,Brazil,1,0,0,2,0,derived,,"ANA e Embrapa Milho e Sorgo_ 2016. Levantamento da Agricultura Irrigada por Pivos Centrais no Brasil - ano 2014"". Disponivel em: <http://www.ana.gov.br/metadados/> e <http://www.snirh.gov.br/>""",False
13916,45134,2016,3,-11.91635521,-45.63547761,Brazil,1,0,0,2,0,derived,,"ANA e Embrapa Milho e Sorgo_ 2016. Levantamento da Agricultura Irrigada por Pivos Centrais no Brasil - ano 2014"". Disponivel em: <http://www.ana.gov.br/metadados/> e <http://www.snirh.gov.br/>""",False
13917,45133,2016,3,-11.92822326,-45.64838063,Brazil,1,0,0,2,0,derived,,"ANA e Embrapa Milho e Sorgo_ 2016. Levantamento da Agricultura Irrigada por Pivos Centrais no Brasil - ano 2014"". Disponivel em: <http://www.ana.gov.br/metadados/> e <http://www.snirh.gov.br/>""",False
13918,45132,2016,3,-11.93706637,-45.66828158,Brazil,1,0,0,2,0,derived,,"ANA e Embrapa Milho e Sorgo_ 2016. Levantamento da Agricultura Irrigada por Pivos Centrais no Brasil - ano 2014"". Disponivel em: <http://www.ana.gov.br/metadados/> e <http://www.snirh.gov.br/>""",False
13919,45131,2016,3,-11.96328105,-45.631553000000004,Brazil,1,0,0,2,0,derived,,"ANA e Embrapa Milho e Sorgo_ 2016. Levantamento da Agricultura Irrigada por Pivos Centrais no Brasil - ano 2014"". Disponivel em: <http://www.ana.gov.br/metadados/> e <http://www.snirh.gov.br/>""",False
13920,45130,2016,3,-11.90855058,-45.52645344,Brazil,1,0,0,2,0,derived,,"ANA e Embrapa Milho e Sorgo_ 2016. Levantamento da Agricultura Irrigada por Pivos Centrais no Brasil - ano 2014"". Disponivel em: <http://www.ana.gov.br/metadados/> e <http://www.snirh.gov.br/>""",False
13921,45129,2016,3,-11.92429064,-45.53480752,Brazil,1,0,0,2,0,derived,,"ANA e Embrapa Milho e Sorgo_ 2016. Levantamento da Agricultura Irrigada por Pivos Centrais no Brasil - ano 2014"". Disponivel em: <http://www.ana.gov.br/metadados/> e <http://www.snirh.gov.br/>""",False
13922,45126,2016,3,-11.8284938,-45.5905799,Brazil,1,0,0,2,0,derived,,"ANA e Embrapa Milho e Sorgo_ 2016. Levantamento da Agricultura Irrigada por Pivos Centrais no Brasil - ano 2014"". Disponivel em: <http://www.ana.gov.br/metadados/> e <http://www.snirh.gov.br/>""",False
13923,45124,2016,3,-11.80440103,-45.57321101,Brazil,1,0,0,2,0,derived,,"ANA e Embrapa Milho e Sorgo_ 2016. Levantamento da Agricultura Irrigada por Pivos Centrais no Brasil - ano 2014"". Disponivel em: <http://www.ana.gov.br/metadados/> e <http://www.snirh.gov.br/>""",False
13924,45123,2016,3,-11.80479583,-45.55664318,Brazil,1,0,0,2,0,derived,,"ANA e Embrapa Milho e Sorgo_ 2016. Levantamento da Agricultura Irrigada por Pivos Centrais no Brasil - ano 2014"". Disponivel em: <http://www.ana.gov.br/metadados/> e <http://www.snirh.gov.br/>""",False
13925,45119,2016,3,-11.74211252,-45.59296594,Brazil,1,0,0,2,0,derived,,"ANA e Embrapa Milho e Sorgo_ 2016. Levantamento da Agricultura Irrigada por Pivos Centrais no Brasil - ano 2014"". Disponivel em: <http://www.ana.gov.br/metadados/> e <http://www.snirh.gov.br/>""",False
13926,45118,2016,3,-11.72106481,-45.59055268,Brazil,1,0,0,2,0,derived,,"ANA e Embrapa Milho e Sorgo_ 2016. Levantamento da Agricultura Irrigada por Pivos Centrais no Brasil - ano 2014"". Disponivel em: <http://www.ana.gov.br/metadados/> e <http://www.snirh.gov.br/>""",False
